Date;price_ram;Price_gold;processnodes(nm);AMDOpen;AMDHigh;AMDLow;AMDClose;AMDAdjClose;AMDVolume;IntelOpen;IntelHigh;IntelLow;IntelClose;IntelAdjClose;IntelVolume;MicrosoftOpen;MicrosoftHigh;MicrosoftLow;MicrosoftClose;MicrosoftAdjClose;MicrosoftVolume;Micronopen;Micronhigh;Micronlow;Micronclose;Micronvolume;hynixOpen;hynixClose;hynixHigh;hynixLow;Volume;SamsungOpen;SamsungHigh;SamsungLow;SamsungClose;SamsungVolume;tupe_ram;max_stick;maks_desktop_gb
2011-05;0.01;1512.188;32;8.5600004196167;8.710000038146973;8.529999732971191;8.680000305175781;8.680000305175781;11527400;22.450001;22.639999;22.32;22.510000;16.465055;59575300;24.959999;25.059999;24.700001;25.01;20.002502;60196300;10.1257;10.2156;10.0259;10.1856;27196300;29200.0;30100.0;30100.0;29050.0;11744100.0;17800;18280;17720;18040;23904450;3;8;32
2011-06;0.0085;1528.380;32;6.929999828338623;7.119999885559082;6.900000095367432;6.989999771118164;6.989999771118164;25379100;21.48;22.219999;21.48;22.160000;16.209044;53930200;25.74;26.0;25.66;26.0;20.794287;52535400;7.5194;7.5993;7.4295;7.4695;37962400;25250.0;25050.0;25550.0;24900.0;8282620.0;16660;16700;16420;16520;16416950;3;8;32
2011-07;0.007467;1568.526;32;7.320000171661377;7.489999771118164;7.210000038146973;7.340000152587891;7.340000152587891;20881800;22.35;22.620001;22.219999;22.330000;16.333395;51897500;27.52;27.709999;27.26;27.4;21.913971;104394800;7.2898;7.5194;7.2098;7.3596;44891200;23900.0;24250.0;24700.0;23850.0;15443590.0;16920;17040;16740;16880;15100800;3;8;32
2011-08;0.006433;1759.500;32;6.840000152587891;6.940000057220459;6.75;6.829999923706055;6.829999923706055;26838200;20.23;20.41;20.02;20.129999;14.867942;55288500;26.290001;26.709999;26.26;26.6;21.40843;59300800;6.0615;6.1114;5.8218;5.9017;33297600;18800.0;19100.0;19150.0;18150.0;13311900.0;14940;14940;14620;14880;14511450;3;8;32
2011-09;0.0054;1780.648;32;5.230000019073486;5.300000190734863;5.070000171661377;5.079999923706055;5.079999923706055;29671100;21.93;22.07;21.33;21.340000;15.761643;64453700;25.200001;25.5;24.879999;24.889999;20.032175;54060500;5.4323;5.4923;5.003;5.0329;63504100;21500.0;21350.0;21900.0;21050.0;9182540.0;16600;16800;16220;16800;25801150;3;8;32
2011-10;0.0051;1667.893;32;5.840000152587891;5.960000038146973;5.800000190734863;5.829999923706055;5.829999923706055;19381300;24.57;24.92;24.49;24.540001;18.125151;43121800;26.76;27.0;26.620001;26.629999;21.432573;46799000;5.7619;5.7819;5.5622;5.5821;23699700;22950.0;22850.0;23550.0;22800.0;5263670.0;18820;19400;18660;19360;23810850;3;8;32
2011-11;0.005033;1735.977;32;5.489999771118164;5.690000057220459;5.46999979019165;5.690000057220459;5.690000057220459;16152400;24.280001;24.940001;24.23;24.910000;18.561871;73450200;25.370001;25.59;25.139999;25.58;20.742525;81350900;5.8518;6.0115;5.7619;5.9816;19709400;23200.0;22950.0;23400.0;22900.0;5081730.0;20000;20200;19920;20080;19721150;3;8;32
2011-12;0.004967;1652.725;32;5.340000152587891;5.449999809265137;5.28000020980835;5.400000095367432;5.400000095367432;6906000;24.43;24.620001;24.25;24.250000;18.070072;21710100;26.0;26.120001;25.91;25.959999;21.050671;27395700;6.2512;6.361;6.2362;6.2812;15259600;21000.0;21950.0;22000.0;20950.0;4970000.0;21240;21540;21140;21160;10944900;3;8;32
2012-01;0.0049;1656.095;22;6.789999961853027;6.840000152587891;6.690000057220459;6.710000038146973;6.710000038146973;17475500;26.790001;26.799999;26.280001;26.420000;19.687063;45325300;29.66;29.700001;29.23;29.530001;23.945539;50572400;7.5893;7.6692;7.5094;7.5843;21798900;26350.0;26850.0;27100.0;26200.0;5993150.0;22100;22400;21780;22140;21747950;3;8;32
2012-02;0.004933;1743.095;22;7.519999980926514;7.550000190734863;7.340000152587891;7.349999904632568;7.349999904632568;13941400;27.25;27.299999;26.84;26.879999;20.189886;41856200;31.889999;32.0;31.610001;31.74;25.907038;59323600;9.0572;9.0872;8.498;8.538;48164700;30350.0;30200.0;30750.0;30100.0;9256390.0;23820;24180;23820;24120;17280900;3;8;32
2012-03;0.004967;1675.057;22;8.180000305175781;8.199999809265137;7.949999809265137;8.020000457763672;8.020000457763672;14586100;28.389999;28.450001;28.02;28.120001;21.121271;43024400;32.400002;32.41;32.040001;32.259998;26.331472;31749400;8.518;8.528;8.0686;8.0836;50946900;30400.0;29250.0;30450.0;29100.0;9660170.0;25400;25600;25140;25500;15298350;3;8;32
2012-04;0.005;1648.539;22;7.300000190734863;7.460000038146973;7.300000190734863;7.360000133514404;7.360000133514404;13327200;28.42;28.540001;28.290001;28.400000;21.331575;28810500;31.98;32.110001;31.92;32.02;26.135584;35697200;6.5608;6.6706;6.5008;6.5807;19132600;28050.0;28050.0;28450.0;27800.0;3730090.0;27900;28180;27540;27800;15796200;3;8;32
2012-05;0.0049;1585.114;22;6.119999885559082;6.139999866485596;5.929999828338623;6.079999923706055;6.079999923706055;19844100;25.780001;26.07;25.700001;25.840000;19.549421;42240200;29.299999;29.42;28.940001;29.190001;23.982002;39134000;5.9816;5.9816;5.7319;5.8318;30707900;23000.0;23100.0;23200.0;22600.0;4836790.0;24260;24260;23840;24220;22140900;3;8;32
2012-06;0.00485;1595.632;22;5.590000152587891;5.730000019073486;5.579999923706055;5.730000019073486;5.730000019073486;20948600;26.280001;26.65;26.209999;26.650000;20.162231;35082300;30.450001;30.690001;30.139999;30.59;25.132215;55227200;6.0914;6.3111;6.0615;6.3011;32253900;23050.0;23850.0;23900.0;22850.0;4602810.0;23340;24020;23060;24020;18673900;3;8;32
2012-07;0.0048;1592.784;22;4.090000152587891;4.150000095367432;4.050000190734863;4.059999942779541;4.059999942779541;13539000;25.76;26.040001;25.700001;25.700001;19.44351;26616900;29.48;29.709999;29.33;29.469999;24.212044;37620900;6.2112;6.4909;6.1713;6.2013;51573800;21350.0;21700.0;21900.0;21200.0;7172990.0;25600;26680;25500;26180;33815150;3;8;32
2012-08;0.0044;1625.682;22;3.7699999809265137;3.7799999713897705;3.5999999046325684;3.7200000286102295;3.7200000286102295;23593500;24.5;25.0;24.48;24.830000;18.949865;43447800;30.6;30.959999;30.379999;30.82;25.488926;36590100;6.2112;6.2911;6.1613;6.2013;20650100;20950.0;21200.0;21400.0;20950.0;2657770.0;24220;24680;24140;24660;20367900;3;8;32
2012-09;0.004;1741.925;22;3.430000066757202;3.440000057220459;3.3499999046325684;3.369999885559082;3.369999885559082;15558100;23.059999;23.059999;22.59;22.660000;17.293756;47920800;30.18;30.26;29.74;29.76;24.612282;54229300;6.0415;6.2312;5.9616;5.9716;41019800;22950.0;22750.0;23250.0;22600.0;3729130.0;27180;27200;26780;26920;17925450;3;8;32
2012-10;0.0037;1746.348;22;2.130000114440918;2.140000104904175;2.049999952316284;2.049999952316284;2.049999952316284;17427600;22.01;22.09;21.59;21.629999;16.507669;40612800;28.549999;28.879999;28.5;28.540001;23.60331;69464100;5.5322;5.6421;5.3674;5.4174;18546200;24800.0;24850.0;25000.0;24650.0;5687270.0;26120;26240;25980;26200;10621400;3;8;32
2012-11;0.004267;1724.352;22;2.1600000858306885;2.220000028610229;2.109999895095825;2.200000047683716;2.200000047683716;66853900;19.629999;19.77;19.42;19.570000;15.089416;51427800;27.049999;27.129999;26.49;26.620001;22.196327;83690200;5.8717;5.9716;5.8418;5.9566;20270200;25250.0;24400.0;25350.0;24400.0;8294480.0;28460;28500;27980;28120;16440500;3;8;32
2012-12;0.004833;1687.342;22;2.289999961853028;2.4200000762939453;2.2799999713897705;2.400000095367432;2.400000095367432;20698200;20.25;20.66;20.16;20.620001;15.899024;41139500;26.59;26.77;26.370001;26.709999;22.271368;42749500;6.1314;6.3511;6.1014;6.3311;18787600;25750.0;25750.0;25950.0;25500.0;2600680.0;29760;30600;29740;30440;10613300;3;8;32
2013-01;0.0054;1671.886;22;2.700000047683716;2.7100000381469727;2.450000047683716;2.5999999046325684;2.5999999046325684;27846400;21.299999;21.32;21.02;21.040001;16.222864;36534100;27.790001;27.969999;27.4;27.450001;22.888397;50530000;7.6293;7.6892;7.5294;7.5494;25680800;24400.0;24400.0;24600.0;24200.0;4195490.0;28600;28960;28440;28960;16052800;3;8;32
2013-02;0.005725;1630.688;22;2.559999942779541;2.569999933242798;2.4800000190734863;2.490000009536743;2.490000009536743;11378900;20.91;21.08;20.82;20.879999;16.272522;34808000;27.879999;27.969999;27.74;27.799999;23.372149;35840200;8.2184;8.483;8.2059;8.3632;44039800;26700.0;26500.0;26750.0;26500.0;3899330.0;30600;31080;30600;30880;12784200;3;8;32
2013-03;0.00605;1591.013;22;2.549999952316284;2.569999933242798;2.5199999809265137;2.549999952316284;2.549999952316284;4866900;21.85;21.91;21.6;21.840000;17.020687;33336700;28.32;28.66;28.26;28.610001;24.053133;55453800;9.9959;10.0159;9.8561;9.961;21787500;29500.0;28750.0;29650.0;28750.0;2944470.0;30480;30640;30340;30540;9533700;3;8;32
2013-04;0.006375;1485.905;22;2.680000066757202;2.819999933242798;2.6700000762939453;2.819999933242798;2.819999933242798;32647200;23.719999;24.0;23.639999;23.950001;18.665079;41468900;32.560001;33.110001;32.279999;33.099998;27.827991;75165200;9.3968;9.4467;9.1771;9.4067;27791600;29850.0;29900.0;30000.0;29550.0;4932770.0;29800;30600;29760;30400;18705000;3;8;32
2013-05;0.0067;1416.143;22;4.070000171661377;4.110000133514404;3.990000009536743;4.0;4.0;17715000;24.23;24.709999;24.129999;24.280001;19.100512;47793200;34.82;35.279999;34.790001;34.900002;29.547047;56165700;11.8134;11.8932;11.6636;11.6636;23852400;32200.0;32200.0;32200.0;31750.0;3830000.0;30920;31180;30740;30760;18025050;3;8;32
2013-06;0.0061;1342.700;22;4.079999923706055;4.119999885559082;4.019999980926514;4.079999923706055;4.079999923706055;13329600;23.93;24.41;23.73;24.230000;19.061178;80413900;34.380001;34.790001;34.34;34.540001;29.242262;65545500;14.2799;14.4496;13.9953;14.3098;36612300;30900.0;31200.0;31200.0;30450.0;4274350.0;27000;27000;26580;26840;20961250;3;8;32
2013-07;0.0073;1284.348;22;3.849999904632568;3.900000095367432;3.7699999809265137;3.7699999809265137;3.7699999809265137;34342100;23.370001;23.459999;23.26;23.340000;18.361036;27679200;31.969999;32.049999;31.709999;31.84;26.956387;43898400;12.6522;13.2713;12.6322;13.2214;45062600;27200.0;27200.0;27350.0;27150.0;4312580.0;25600;25800;25580;25600;12735500;3;8;32
2013-08;0.0069;1345.048;22;3.380000114440918;3.4100000858306885;3.25;3.2699999809265137;3.2699999809265137;31721500;22.24;22.25;21.9;21.980000;17.46035;33896300;33.369999;33.48;33.09;33.400002;28.47637;42790200;13.5709;13.6608;13.2823;13.5509;22278600;27600.0;28250.0;28250.0;27550.0;5612880.0;27200;27360;27020;27360;17135800;3;8;32
2013-09;0.0065;1348.464;22;3.7899999618530273;3.859999895095825;3.75;3.809999942779541;3.809999942779541;16556900;22.719999;23.17;22.6;22.920000;18.207058;32489600;33.0;33.310001;32.700001;33.279999;28.37406;39839500;17.2956;17.6152;17.1159;17.4444;30082400;30300.0;30250.0;30750.0;30000.0;3846290.0;27320;27640;27200;27340;11650900;3;8;32
2013-10;0.0085;1314.402;22;3.309999942779541;3.3499999046325684;3.25;3.3399999141693115;3.3399999141693115;18062700;24.52;24.73;24.43;24.469999;19.438334;30901400;35.66;35.689999;35.34;35.41;30.190062;41682300;17.2557;17.775;17.1558;17.6551;42547400;32800.0;31950.0;32800.0;31950.0;3954410.0;29960;30040;29300;29300;12647050;3;8;32
2013-11;0.0082;1277.417;22;3.5999999046325684;3.680000066757202;3.5799999237060547;3.640000104904175;3.640000104904175;15448400;23.9;23.99;23.76;23.840000;19.115162;13802900;37.82;38.290001;37.82;38.130001;32.755657;22090400;21.27;21.28;20.8706;21.0703;20081800;35550.0;35400.0;35900.0;35150.0;3995910.0;29980;29980;29700;29880;6752200;3;8;32
2013-12;0.0079;1221.588;22;3.869999885559082;3.880000114440918;3.829999923706055;3.869999885559082;3.869999885559082;12347800;25.809999;26.040001;25.77;25.959999;20.815001;22808100;37.400002;37.580002;37.220001;37.41;32.137131;17503500;21.3799;21.8991;21.3499;21.7194;25122400;36800.0;36800.0;37000.0;36250.0;2479020.0;27920;27940;27200;27440;16908100;3;8;32
2014-01;0.0095;1243.068;22;3.450000047683716;3.470000028610229;3.430000066757202;3.430000066757202;3.430000066757202;13602100;24.450001;24.65;24.4;24.540001;19.676435;28623300;36.950001;37.889999;36.560001;37.84;32.506519;93162300;23.0675;23.4669;22.9676;23.0076;29539000;37100.0;37850.0;37900.0;37000.0;5591800.0;25600;25760;25540;25600;19181850;4;32;128
2014-02;0.0087;1298.713;14;3.7300000190734863;3.7699999809265137;3.700000047683716;3.7100000381469727;3.7100000381469727;14643200;24.790001;24.85;24.57;24.760000;20.042141;23482700;37.98;38.459999;37.82;38.310001;33.157074;41215000;24.1959;24.3257;23.8664;24.156;33877300;39700.0;38750.0;39700.0;38550.0;3542840.0;26740;26980;26640;26980;14232350;4;32;128
2014-03;0.0079;1336.560;14;3.930000066757202;4.019999980926514;3.900000095367432;4.010000228881836;4.010000228881836;15386000;25.65;26.059999;25.620001;25.809999;20.892073;29336300;40.43;41.5;40.400002;40.990002;35.476582;46886300;22.2686;23.6467;22.1788;23.6267;39630300;37000.0;36000.0;37100.0;35550.0;8060460.0;26900;26900;26440;26860;13259850;4;32;128
2014-04;0.0073;1299.175;14;4.0;4.099999904632568;3.990000009536743;4.090000152587891;4.090000152587891;18419200;26.32;26.700001;26.219999;26.690001;21.604393;25863900;40.400002;40.5;40.169998;40.400002;34.965954;35458700;25.1346;26.0833;25.1046;26.0833;28811800;39700.0;40150.0;40300.0;39650.0;2271410.0;27600;27620;26520;26860;15047300;4;32;128
2014-05;0.0076;1288.913;14;4.019999980926514;4.03000020980835;3.9800000190734863;4.0;4.0;10030600;26.940001;27.32;26.93;27.320000;22.304375;43641000;40.450001;40.970001;40.25;40.939999;35.683285;34567600;28.5897;28.8593;28.3501;28.5498;24068700;42600.0;44150.0;44150.0;42600.0;5579590.0;29400;29640;28860;28860;15831050;4;32;128
2014-06;0.0079;1277.857;14;4.119999885559082;4.25;4.079999923706055;4.190000057220459;4.190000057220459;25850200;30.870001;31.0;30.66;30.900000;25.227125;21558400;42.169998;42.209999;41.700001;41.700001;36.345699;30793100;32.0149;33.0035;31.8551;32.9036;31032300;47900.0;48550.0;48750.0;47850.0;2911170.0;26200;26480;26180;26440;8881050;4;32;128
2014-07;0.0085;1312.989;14;3.799999952316284;3.990000009536743;3.7799999713897705;3.910000085830689;3.910000085830689;112162900;34.09;34.25;33.810001;33.889999;27.6682;35431200;43.380001;43.689999;43.080002;43.16;37.618233;31537500;31.1261;31.206;29.808;30.507;64961000;46050.0;45450.0;46500.0;45100.0;5517631.0;27480;27700;26720;26860;24351350;4;32;128
2014-08;0.0083;1297.005;14;4.150000095367432;4.190000057220459;4.139999866485596;4.170000076293945;4.170000076293945;7347200;34.810001;34.939999;34.669998;34.919998;28.698738;32302800;45.09;45.439999;44.860001;45.43;39.84407;21607600;32.9036;32.9436;32.4543;32.5541;13519100;45100.0;45400.0;45700.0;45000.0;2155893.0;24760;24760;24560;24680;14558250;4;32;128
2014-09;0.0081;1241.330;14;3.559999942779541;3.5799999237060547;3.400000095367432;3.4100000858306885;3.4100000858306885;55952200;34.900002;35.0;34.41;34.820000;28.616566;35274600;46.369999;46.48;46.009998;46.360001;40.659721;33033100;34.5813;34.6811;33.8423;34.2118;25768922;46900.0;46750.0;47300.0;46250.0;2969447.0;23700;23760;23300;23680;12379300;4;32;128
2014-10;0.0079;1223.565;14;2.789999961853028;2.8299999237060547;2.75;2.799999952316284;2.799999952316284;14704800;33.740002;34.009998;32.630001;34.009998;27.950865;52089700;46.939999;46.970001;46.48;46.950001;41.177185;35849700;32.8537;33.3031;32.5741;33.0434;28541397;47550.0;47450.0;47550.0;46900.0;2489148.0;23960;25000;23700;24880;36283950;4;32;128
2014-11;0.0077;1176.413;14;2.8499999046325684;2.8499999046325684;2.7699999809265137;2.789999961853028;2.789999961853028;5665000;37.040001;37.689999;36.939999;37.250000;30.814371;19128500;47.950001;48.200001;47.610001;47.810001;42.195911;21534400;35.7896;36.169;35.6697;35.8994;11645732;48050.0;48050.0;48600.0;47700.0;1124821.0;25900;25920;25480;25740;9749450;4;32;128
2014-12;0.0075;1200.440;14;2.640000104904175;2.700000047683716;2.640000104904175;2.6700000762939453;2.6700000762939453;11177900;36.630001;37.040001;36.290001;36.290001;30.020229;20393600;46.73;47.439999;46.450001;46.450001;40.995613;21552500;35.4001;35.48;34.9508;34.9607;10714301;48300.0;47750.0;48500.0;47500.0;1146900.0;26600;26700;26420;26540;10648350;4;32;128
2015-01;0.0073;1249.333;14;2.559999942779541;2.5999999046325684;2.509999990463257;2.569999933242798;2.569999933242798;12908200;33.700001;33.990002;33.0;33.040001;27.331722;38719700;41.549999;41.580002;40.349998;40.400002;35.656029;78004900;29.3586;29.7581;29.0291;29.2238;23451622;48000.0;47650.0;48000.0;47300.0;2531888.0;27200;27540;27200;27300;14537450;4;32;128
2015-02;0.0069;1231.100;14;3.069999933242798;3.119999885559082;3.069999933242798;3.109999895095825;3.109999895095825;7150200;33.630001;33.639999;33.209999;33.250000;27.70274;24427300;44.130001;44.200001;43.66;43.849998;38.976326;33807700;30.9264;31.1661;30.5769;30.6269;15651235;47000.0;46600.0;47300.0;46250.0;2286474.0;27500;27520;27140;27140;13009400;4;32;128
2015-03;0.0065;1180.636;14;2.6600000858306885;2.700000047683716;2.650000095367432;2.680000066757202;2.680000066757202;7025000;31.43;31.93;31.200001;31.270000;26.053068;32098500;40.779999;41.029999;40.540001;40.66;36.140873;34887200;26.6724;27.2716;26.5726;27.0918;25292130;46300.0;45550.0;46350.0;45450.0;2381151.0;28980;29040;28600;28820;9842650;4;32;128
2015-04;0.0061;1198.253;14;2.2799999713897705;2.309999942779541;2.259999990463257;2.259999990463257;2.259999990463257;11465300;32.709999;32.849998;32.299999;32.549999;27.119516;22013300;48.700001;49.540001;48.599998;48.639999;43.233936;64725500;28.7495;28.8094;27.8108;28.0904;18988895;46900.0;46150.0;46900.0;45650.0;2276689.0;27700;28360;27580;28200;18352850;4;32;128
2015-05;0.0056;1197.684;14;2.2699999809265137;2.319999933242798;2.25;2.2799999713897705;2.2799999713897705;7750500;34.240002;34.75;34.209999;34.459999;28.918476;43545500;47.43;47.57;46.59;46.860001;41.922489;36519600;28.38;28.38;27.8907;27.8907;18451268;49350.0;51100.0;51300.0;49200.0;6408201.0;26400;26420;25940;26140;17380750;4;32;128
2015-06;0.00505;1182.248;14;2.430000066757202;2.430000066757202;2.3499999046325684;2.400000095367432;2.400000095367432;19381300;30.629999;30.690001;30.15;30.420000;25.528152;34412200;44.709999;44.720001;43.939999;44.150002;39.498024;35945400;18.8634;19.0731;18.5239;18.8135;34683928;42650.0;42300.0;42800.0;41950.0;2578427.0;25520;25700;25320;25360;9870350;4;32;128
2015-07;0.0045;1131.580;14;1.940000057220459;1.9900000095367432;1.919999957084656;1.9299999475479128;1.9299999475479128;7733700;29.120001;29.120001;28.77;28.950001;24.294544;27158800;47.290001;47.369999;46.5;46.700001;41.779335;31201500;19.9918;20.0018;18.444;18.484;55074887;34800.0;37100.0;37100.0;34750.0;7007139.0;24400;24440;23500;23700;19579450;4;32;128
2015-08;0.0044;1117.525;14;1.8200000524520876;1.870000004768372;1.7899999618530271;1.809999942779541;1.809999942779541;6516000;28.33;29.129999;28.16;28.540001;24.149437;42401800;43.560001;43.93;43.099998;43.52;39.191154;34441700;15.8876;16.6616;15.4382;16.3869;32916850;36850.0;35800.0;36850.0;35650.0;4377491.0;21420;21780;21040;21780;20415450;4;32;128
2015-09;0.0043;1124.905;14;1.7000000476837158;1.7200000286102295;1.6799999475479126;1.7200000286102295;1.7200000286102295;5739500;29.559999;30.32;29.540001;30.139999;25.503292;41051700;43.880001;44.299999;43.66;44.259998;39.857548;34958900;14.7093;15.3084;14.6793;14.939;27821088;33700.0;33550.0;33800.0;33350.0;4118366.0;22000;22680;21800;22680;22946800;4;32;128
2015-10;0.0038;1157.123;14;2.140000104904175;2.150000095367432;2.119999885559082;2.119999885559082;2.119999885559082;4897100;34.099998;34.290001;33.860001;33.860001;28.651018;24693900;53.32;53.990002;52.619999;52.639999;47.403999;46619800;16.357;16.5966;16.1772;16.5367;19248404;31150.0;30700.0;31200.0;30450.0;4585311.0;26900;27800;26820;27440;25469250;4;32;128
